2026-05-20 15:49:45 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-20 15:49:45 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-20 15:49:46 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-20 15:49:46 | INFO     | HomePage | Page opened successfully: https://www.99acres.com/
2026-05-20 15:49:46 | INFO     | HomePage | Checking cookie confirmation popup
2026-05-20 15:49:51 | INFO     | HomePage | Cookie confirmation was not shown
2026-05-20 15:49:51 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-20 15:49:51 | INFO     | commercial_test | Homepage opened successfully
2026-05-20 15:49:51 | INFO     | HomePage | Opening Commercial tab
2026-05-20 15:49:51 | INFO     | HomePage | Trying Commercial tab locator: ('xpath', "//div[contains(text(),'Commercial')]")
2026-05-20 15:49:51 | INFO     | HomePage | Commercial tab found using locator: ('xpath', "//div[contains(text(),'Commercial')]")
2026-05-20 15:49:51 | INFO     | HomePage | Scrolled to Commercial tab
2026-05-20 15:49:51 | INFO     | HomePage | Commercial tab opened successfully
2026-05-20 15:49:51 | INFO     | commercial_test | Commercial tab opened
2026-05-20 15:49:51 | INFO     | CommercialPage | Searching commercial property for location: xyz123invalid
2026-05-20 15:49:51 | INFO     | CommercialPage | Commercial search input found
2026-05-20 15:49:51 | INFO     | CommercialPage | Cleared commercial search input
2026-05-20 15:49:52 | INFO     | CommercialPage | Entered location: xyz123invalid
2026-05-20 15:49:52 | INFO     | CommercialPage | Pressed Enter to trigger commercial search
2026-05-20 15:49:52 | INFO     | CommercialPage | Commercial search results page loaded
2026-05-20 15:49:52 | INFO     | commercial_test | Invalid search triggered for xyz123invalid
2026-05-20 15:49:52 | INFO     | CommercialPage | Invalid search handled with message: invalid
2026-05-20 15:49:52 | INFO     | commercial_test | Invalid location handled successfully: xyz123invalid
