2026-05-21 11:01:53 | INFO     | CommercialPage | Opened commercial property page for Noida
2026-05-21 11:01:54 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\01_commercial_city_page_Noida_20260521_110153.png
2026-05-21 11:01:56 | INFO     | CommercialPage | Page content loaded for Noida
2026-05-21 11:01:58 | INFO     | CommercialPage | Scrolled down successfully
2026-05-21 11:01:58 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\02_contact_button_visible_Noida_20260521_110158.png
2026-05-21 11:01:58 | INFO     | CommercialPage | Contact button located successfully
2026-05-21 11:02:02 | INFO     | CommercialPage | View Number button clicked successfully
2026-05-21 11:02:08 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\03_view_number_clicked_Noida_20260521_110207.png
2026-05-21 11:02:08 | INFO     | CommercialPage | Login/OTP popup displayed successfully
2026-05-21 11:02:08 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\04_login_popup_displayed_Noida_20260521_110208.png
