2026-05-19 17:39:05 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-19 17:39:07 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 17:39:11 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-19 17:39:11 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 17:39:13 | INFO     | HomePage | Opening Commercial tab
2026-05-19 17:39:13 | INFO     | HomePage | Commercial tab found using: ('xpath', "//div[contains(text(),'Commercial')]")
2026-05-19 17:39:13 | INFO     | HomePage | Commercial tab opened successfully
2026-05-19 17:39:58 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-19 17:40:00 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 17:40:04 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-19 17:40:04 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 17:40:06 | INFO     | HomePage | Opening Commercial tab
2026-05-19 17:40:06 | INFO     | HomePage | Commercial tab found using: ('xpath', "//div[contains(text(),'Commercial')]")
2026-05-19 17:40:06 | INFO     | HomePage | Commercial tab opened successfully
2026-05-19 17:40:50 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-19 17:40:52 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 17:40:57 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-19 17:40:57 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 17:40:59 | INFO     | HomePage | Opening Commercial tab
2026-05-19 17:40:59 | INFO     | HomePage | Commercial tab found using: ('xpath', "//div[contains(text(),'Commercial')]")
2026-05-19 17:40:59 | INFO     | HomePage | Commercial tab opened successfully
