2026-05-19 14:39:52 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-19 14:39:54 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 14:39:58 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-19 14:39:58 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 14:39:58 | INFO     | HomePage | Opening Commercial tab
2026-05-19 14:39:58 | INFO     | HomePage | Commercial tab found using: ('xpath', "//div[contains(text(),'Commercial')]")
2026-05-19 14:39:58 | INFO     | HomePage | Commercial tab opened successfully
2026-05-19 14:40:02 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-19 14:40:04 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 14:40:08 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-19 14:40:08 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 14:40:08 | INFO     | HomePage | Opening Commercial tab
2026-05-19 14:40:08 | INFO     | HomePage | Commercial tab found using: ('xpath', "//div[contains(text(),'Commercial')]")
2026-05-19 14:40:08 | INFO     | HomePage | Commercial tab opened successfully
