2026-05-19 11:49:01 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-19 11:49:03 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 11:49:07 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-19 11:49:07 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 11:49:08 | INFO     | HomePage | Hovered on login icon: ('xpath', "//i[contains(@class,'icon_userWhite') and contains(@class,'theader__dot')]")
2026-05-19 11:49:08 | INFO     | HomePage | Clicking element: ('xpath', "//*[contains(text(),'LOGIN / REGISTER') or contains(text(),'Login / Register') or contains(text(),'LOGIN/REGISTER') or contains(text(),'Login/Register')]")
2026-05-19 11:49:08 | INFO     | LoginPage | Entering mobile number using locator: ('xpath', "//input[@data-for='phnNumber']")
2026-05-19 11:49:13 | INFO     | LoginPage | Clicked available locator: ('xpath', "//button[normalize-space()='Continue']")
2026-05-19 11:49:18 | INFO     | LoginPage | Paused for 60 seconds so OTP can be entered manually.
2026-05-19 11:50:18 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-19 11:50:20 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 11:50:25 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-19 11:50:25 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
