2026-05-19 17:42:46 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-19 17:42:48 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 17:42:53 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-19 17:42:53 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 17:42:54 | INFO     | HomePage | Opening Commercial tab
2026-05-19 17:42:54 | INFO     | HomePage | Commercial tab found using: ('xpath', "//div[contains(text(),'Commercial')]")
2026-05-19 17:42:54 | INFO     | HomePage | Commercial tab opened successfully
2026-05-19 17:43:35 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-19 17:43:38 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 17:43:42 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-19 17:43:42 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 17:43:43 | INFO     | HomePage | Opening Commercial tab
2026-05-19 17:43:44 | INFO     | HomePage | Commercial tab found using: ('xpath', "//div[contains(text(),'Commercial')]")
2026-05-19 17:43:44 | INFO     | HomePage | Commercial tab opened successfully
2026-05-19 17:44:25 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-19 17:44:26 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 17:44:31 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-19 17:44:31 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 17:44:32 | INFO     | HomePage | Opening Commercial tab
2026-05-19 17:44:32 | INFO     | HomePage | Commercial tab found using: ('xpath', "//div[contains(text(),'Commercial')]")
2026-05-19 17:44:32 | INFO     | HomePage | Commercial tab opened successfully
