2026-05-20 23:27:12 | INFO     | CommercialPage | Opened commercial property page for Noida
2026-05-20 23:27:13 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\01_commercial_city_page_Noida_20260520_232712.png
2026-05-20 23:27:15 | INFO     | CommercialPage | Page content loaded for Noida
2026-05-20 23:27:17 | INFO     | CommercialPage | Scrolled down successfully
2026-05-20 23:27:18 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\02_contact_button_visible_Noida_20260520_232717.png
2026-05-20 23:27:18 | INFO     | CommercialPage | Contact button located successfully
2026-05-20 23:27:21 | INFO     | CommercialPage | View Number button clicked successfully
2026-05-20 23:27:27 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\03_view_number_clicked_Noida_20260520_232726.png
2026-05-20 23:27:27 | INFO     | CommercialPage | Login/OTP popup displayed successfully
2026-05-20 23:27:28 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\04_login_popup_displayed_Noida_20260520_232727.png
