2026-05-20 16:33:31 | INFO     | CommercialPage | Opened commercial property page for Noida
2026-05-20 16:33:31 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\01_commercial_city_page_Noida_20260520_163331.png
2026-05-20 16:33:33 | INFO     | CommercialPage | Page content loaded for Noida
2026-05-20 16:33:35 | INFO     | CommercialPage | Scrolled down successfully
2026-05-20 16:33:36 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\02_contact_button_visible_Noida_20260520_163335.png
2026-05-20 16:33:36 | INFO     | CommercialPage | Contact button located successfully
2026-05-20 16:33:40 | INFO     | CommercialPage | View Number button clicked successfully
2026-05-20 16:33:45 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\03_view_number_clicked_Noida_20260520_163345.png
2026-05-20 16:33:45 | INFO     | CommercialPage | Login/OTP popup displayed successfully
2026-05-20 16:33:45 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\04_login_popup_displayed_Noida_20260520_163345.png
