2026-05-21 09:36:50 | INFO     | CommercialPage | Opened commercial property page for Noida
2026-05-21 09:36:50 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\01_commercial_city_page_Noida_20260521_093650.png
2026-05-21 09:36:52 | INFO     | CommercialPage | Page content loaded for Noida
2026-05-21 09:36:55 | INFO     | CommercialPage | Scrolled down successfully
2026-05-21 09:36:55 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\02_contact_button_visible_Noida_20260521_093655.png
2026-05-21 09:36:55 | INFO     | CommercialPage | Contact button located successfully
2026-05-21 09:36:59 | INFO     | CommercialPage | View Number button clicked successfully
2026-05-21 09:37:07 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\03_view_number_clicked_Noida_20260521_093704.png
2026-05-21 09:37:07 | INFO     | CommercialPage | Login/OTP popup displayed successfully
2026-05-21 09:37:08 | INFO     | commercial_test | Screenshot captured: C:\Capstone_99acres\newproject\screenshots\04_login_popup_displayed_Noida_20260521_093707.png
